Ticker|Name|Exchange|Country
080388.TW|SINOPAC SECURITIES C/W 11/02/15|TAI|Taiwan
4835Z.PA|VOLKSWAG/COBA WT 16|PAR|France
76KUZ.BR|||
J310C.AS|||
N354B.PA|FB/BNP P-WT 15|PAR|France
037120.TW|YUANTA SECURITIES C/W 24/02/16(|TAI|Taiwan
10NH.L|UKX/MORGAN 17 VRN|LSE|UK
28015888.VI|||
UI465K.MI|UCLNKDC200A15|MIL|Italy
5472T.PA|INTESA SA/UCB WT 16|PAR|France
I02544.MI|BIFTMIBC23000E16|MIL|Italy
UI403L.MI|UCSRS2.4A16|MIL|Italy
037177.TW|MEGA SECURITIES CO C/W 25/02/16|TAI|Taiwan
X014B.PA|ARCMI/BNP P-WT OPEN|PAR|France
T323C.AS|ING/CITI WT OPEN|AMS|Netherlands
089917.TW|YUANTA SECURITIES|TAI|Taiwan
12241821.VI|NTX/ERSTE GR ZT|VIE|Austria
F998Z.PA|BRN/COBA CT|PAR|France
N767C.AS|KBC/CITI P-WT OPEN|AMS|Netherlands
Y739Z.LS|JMART/COBA WT 15|LIS|Portugal
24919744.VI|||
ING_IC_KINA_1307.|||
77SU.L|CPURNSA/BARC 18 VRN|LSE|UK
23219-OL.HK|JP-CSCH@EC1602A|HKG|Hong Kong
46VZZ.AS|GENERAL MOT/COBA WT|AMS|Netherlands
75A516.KS|NOMURAA516KOSPI200- C|KSC|Korea
X956B.PA|VEOLI/BNP WT 15|PAR|France
X005B.PA|CAC40/BNP WT 16|PAR|France
28051765.VI|||
719253.TWO|YUANTA SECURITIES C/W 07/12/15(|TWO|Taiwan
J957Z.PA|||
55BLZ.AS|YHOO/COBA CT|AMS|Netherlands
TCIBL.IS|TCELL/ISMEN WT 16|IST|Turkey
034254.TW|YUANTA SECURITIES C/W 28/12/15(|TAI|Taiwan
71F3Z.AS|KBC/COBA CT|AMS|Netherlands
20272-OL.HK|JP-AIA @EC1510A|HKG|Hong Kong
X90269.TI|EUR1M/BNP 18|TLO|Italy
D637Z.PA|XOM/COBA 16 CT|PAR|France
S16518.MI|SGIENITOT109%E16|MIL|Italy
OXS6C-1550NDS.ST|OMXS30/NORD WTS 16|STO|Sweden
035320.TW|KGI SECURITIES(TW) C/W 18/01/16|TAI|Taiwan
20918-OL.HK|UBLENOV@EC1512B|HKG|Hong Kong
717343.TWO|YUANTA SECURITIES C/W 10/08/15(|TWO|Taiwan
085594.TW|YUANTA SECURITIES CO.LTD C/W 09|TAI|Taiwan
71660P.TWO|Conversion ratio is 5000|TWO|Taiwan
AL7430.MI|ALG16.83E19|MIL|Italy
64275-OL.HK|UB#PINANRC1607A|HKG|Hong Kong
U499K.PA|||
S15561.MI|SGIEUSMS133%E18|MIL|Italy
60028.HK|EA#CSA50RC1610A|HKG|Hong Kong
QH01C1601A.BK|CW ON QH OF BLS # A|SET|Thailand
N682C.AS|SOLVA/CITI WT OPEN|AMS|Netherlands
084330.TW|JIH SUN SECURITIES C/W 11/05/15|TAI|Taiwan
T056B.PA|NEOPO/BNP WT 16|PAR|France
S16837.MI|SGBRN6N50E16|MIL|Italy
WPLSZB-A|WOODSIDE RBSJN16IW|ASX|Australia
Z177B.PA|NATIX/BNP WT OPEN|PAR|France
05291P.TW|MASTERLINK SECS|TAI|Taiwan
25301787.VI|||
69283-OL.HK|UB#GEG  RC1511B|HKG|Hong Kong
3170S.PA|CAC40/SG WT 16|PAR|France
Y808B.PA|ALTRA/BNP WT OPEN|PAR|France
EQ17B.AS|||
64ACZ.AS|UBS GROUP A/COBA WT|AMS|Netherlands
083582.TW|KGI SECURITIES C/W 23/07/15(TPK|TAI|Taiwan
F533Z.AS|PX1/COBA CT|AMS|Netherlands
STPI01P1510A.BK|PW ON STPI OF BLS # A|SET|Thailand
YKIPJ.IS|YKBNK/ISMEN P-WT 16|IST|Turkey
17975-OL.HK|JPFTA50@EP1510A|HKG|Hong Kong
07173P.TW|MASTERLINK SECS P/W 02/03/16(HT|TAI|Taiwan
20260-OL.HK|SG-ICBC@EC1511A|HKG|Hong Kong
FP90G.AS|||
X653B.PA|BNP/BNP WT 16|PAR|France
Q160C.AS|PBR/CITI P-WT OPEN|AMS|Netherlands
UI462G.MI|UCHDBK25.505E15|MIL|Italy
33EN.L|VK/BARCLAYS 17 ELN|LSE|UK
8044T.PA|CASIN/UCB WT 16|PAR|France
AL0790.MI|ALENEL4.1876E20|MIL|Italy
05860P.TW|E.SUN FINL HLDGS|TAI|Taiwan
H267Z.PA|TWTR/COBA WTS 16|PAR|France
61BFZ.BR|||
J753C.AS|UNILEVER/CITI P-WT|AMS|Netherlands
084015.TW|ORIENTAL SECURITIES CORP C/W 04|TAI|Taiwan
J983C.AS|CAC40/CITI P-WT|AMS|Netherlands
082196.TW|JIH SUN SECURITIES C/W 31/03/15|TAI|Taiwan
X1W6U5.MI|NTXEUS503049.19E18|MIL|Italy
X74437.TI|DGIE/SG 19|TLO|Italy
20347-OL.HK|GS-HSBC@EC1604D|HKG|Hong Kong
06443P.TW|KGI SECURITIES(TW) P/W 11/01/16|TAI|Taiwan
58AG51.KS|HDSAG51SKH- P|KSC|Korea
584518.KS|HDS4518SKH- C|KSC|Korea
FZ45B.AS|DAX/BNP P-WT OPEN|AMS|Netherlands
2360052.VI|NIK/RCB ZT|VIE|Austria
15427-OL.HK|EA-HSBC@EC1507A|HKG|Hong Kong
26469962.VI|BAS/RCB 16 ZT|VIE|Austria
8208T.PA|TOTAL/UCB P-WT 16|PAR|France
03236P.TW|JIH SUN SECURITIES P/W 20/04/15|TAI|Taiwan
A0GFT8.F|AUSTRIA 25 VRN |FRA|Germany
715925.TWO|Conversion ratio is 3000|TWO|Taiwan
4604H.AS|||
H052Z.PA|PX1/COBA 16 CT|PAR|France
9604T.PA|CAC40/UCB WT 16|PAR|France
03173P.TW|MEGA SECURITIES CO. LTD. P/W 15|TAI|Taiwan
UI987K.MI|UCMN0.8A16|MIL|Italy
8466C.PA|CAC40/CITI WT OPEN|PAR|France
4618C.PA|RENAU/CITI P-WT 16|PAR|France
A078T.PA|TECHP/UCB WT 16|PAR|France
584C14.KS|HDS4C14SEC- C|KSC|Korea
J504B.PA|GOLD/BNP WT 17|PAR|France
K428B.PA|ILIAD/BNP WT 16|PAR|France
089652.TW|JIH SUN SECURITIES C/W 26/10/15|TAI|Taiwan
3591H.AS|||
1487T.PA|DANON/UCB WT OPEN|PAR|France
1804490.VI|ATX FIVE/RCENB ZT|VIE|Austria
77LVZ.AS|BRUNEL IN/COBA P-WT|AMS|Netherlands
MINIL-GULD-B-S.ST|GOLD/SEB WTS 23|STO|Sweden
720243.TWO|MASTERLINK SECS C/W 15/02/16(TU|TWO|Taiwan
4C51Z.BR|VOW3/COBA WTS 15|BRU|Belgium
Z100B.PA|PWLD TR C/BNP WT 22|PAR|France
06669P.TW|JIH SUN SECURITIES P/W 03/02/16|TAI|Taiwan
T995B.PA|TECHP/BNP WT 15|PAR|France
58AC14.KS|HDSAC14KOSPI200- C|KSC|Korea
63182-OL.HK|CS#HSI  RC1610M|HKG|Hong Kong
SPFKOB-A.A|MINI L|ASX|Australia
19188-OL.HK|EA-CMBC@EC1606A|HKG|Hong Kong
18192-OL.HK|UB-SHKP@EC1606A|HKG|Hong Kong
TPIP13P1512A.BK|PW ON TPIPL OF KGI # A|SET|Thailand
68483-OL.HK|SC#HSI  RC1607B|HKG|Hong Kong
715529.TWO|Conversion ratio is 5000|TWO|Taiwan
M815S.PA|ERMET/SG WT 15|PAR|France
V429B.PA|FRCIA/BNP P-WT 15|PAR|France
V183B.PA|STMIC/BNP P-WT 16|PAR|France
716003.TWO|Conversion ratio is 15000|TWO|Taiwan
45CC.L|UKX/BARCLAYS 20|LSE|UK
8239T.PA|VIVEN/UCB WT 16|PAR|France
Q191C.AS|MSOFT/CITI P-WT|AMS|Netherlands
10421487.VI|CL/RCB ZT|VIE|Austria
A288B.PA|BRN6G/BNP WT OPEN|PAR|France
67742-OL.HK|SG#HSI  RP1506E|HKG|Hong Kong
TWRT5X--44NDS.HE|WRT1V/NORD P-WTS 15|HEL|Finland
28186187.VI|VOW3/ERSTEGR P-OPT|VIE|Austria
R344G.PA|SP500/ING WT OPEN|PAR|France
24746729.VI|VOE/RCB OPT 16|VIE|Austria
2300S.PA|CAC40/SG P-WT 16|PAR|France
035219.TW|YUANTA SECURITIES C/W 15/02/16(|TAI|Taiwan
ANZSSV-A.A|ANZ BANK UBS IW|ASX|Australia
ASDW.SI|HSI25000VTeCW150429|SES|Singapore
97AKZ.BR|||
K277C.AS|AEX/CITI WT OPEN|AMS|Netherlands
Y183Z.LS|PSI20/COBA P-WT 15|LIS|Portugal
1165Z.PA|EUR/USD/COBA P-WTS|PAR|France
BM52G.AS|EURUSD/ING P-WT|AMS|Netherlands
11V9Z.AS|KPN/COBA WT OPEN|AMS|Netherlands
5Z52Z.PA|GOLD/COBA P-WTS 16|PAR|France
085341.TW|SINOPAC SECURITIES C/W 03/06/15|TAI|Taiwan
6684S.PA|BNP/SG P-WTS|PAR|France
UE507L.MI|UCHEU5DL7E18|MIL|Italy
16504-OL.HK|HS-HSI @EP1503E|HKG|Hong Kong
720718.TWO|KGI SECURITIES(TW) C/W 18/04/16|TWO|Taiwan
XXLW16N80DNM.OL|XXL/DNB P-WTS 16|OSL|Norway
30527566.VI|7.43009 VOW3/RCB 17|VIE|Austria
715840.TWO|Conversion ratio is 2000|TWO|Taiwan
28630940.VI|EBS/RCB OPT 17|VIE|Austria
A154B.PA|GOOG/BNP WT 16|PAR|France
28645613.VI|EOAN/RCB 17 ZT|VIE|Austria
X21624.TI|BSKT/BNPP ARBITR 17|TLO|Italy
718516.TWO|CATHAY SEC CORP C/W 21/10/15(AI|TWO|Taiwan
B612S.PA|ESILO/SG WT 16|PAR|France
46YS.L|HAITIANFL/HSBC WT24|LSE|UK
FY25B.AS|TOMTO/BNP P-WT OPEN|AMS|Netherlands
68894-OL.HK|JP#HSI  RC1609I|HKG|Hong Kong
4541S.PA|CAC40/SG P-WT 16|PAR|France
031844.TW|YUANTA SECURITIES C/W 10/11/15(|TAI|Taiwan
P450B.PA|UNIBL/BNP WT 16|PAR|France
D086S.PA|CAC40/SG P-WT 15|PAR|France
X646B.PA|CAC40/BNP WT 15|PAR|France
086278.TW|PRESIDENT SECURITIES C/W 28/07/|TAI|Taiwan
Z712Z.LS|FB/COBA P-WT 16|LIS|Portugal
UI748K.MI|UCHFCAISP121%E16|MIL|Italy
S16809.MI|SGIISP121.758%E17|MIL|Italy
13BXZ.BR|AEX/COBA CT|BRU|Belgium
X445B.PA|USJPY/BNP WT OPEN|PAR|France
M566N.AS|XAU/RBS CT|AMS|Netherlands
5621C.PA|SP500/CITI WT OPEN|PAR|France
23715.HK|CSPINAN@EP1604B|HKG|Hong Kong
XJOKOW-A.A|MINI S|ASX|Australia
DE3CPP.TI|SX5E/DB LONDON 18|TLO|Italy
DTAC11P1508A.BK|PW ON DTAC OF KS # A|SET|Thailand
034629.TW|YUANTA SECURITIES C/W 07/03/16(|TAI|Taiwan
UI802K.MI|UCDAX13000A16|MIL|Italy
HS5W.L|SHANXI /HSBC WT22|LSE|UK
BE82G.PA|USJPY/ING P-WT OPEN|PAR|France
THIPA.IS|THYAO/ISMEN P-WT 16|IST|Turkey
PTMKOB-A|PLAT MGMT MINI L|ASX|Australia
0513S.PA|ESTX/SG P-WT OPEN|PAR|France
UI308M.MI|UCBUSAAQP90A16|MIL|Italy
84LYZ.BR|AEX/COBA CT|BRU|Belgium
7S79Z.PA|CSCO/COBA CT|PAR|France
X88792.TI|SD3E/BNPP ARBITR 18|TLO|Italy
085577.TW|YUANTA SECURITIES CO.LTD C/W 09|TAI|Taiwan
07499P.TW|YUANTA SECURITIES P/W 24/03/16(|TAI|Taiwan
T443S.PA|||
4524Z.BR|RNO/COBA WTS 16|BRU|Belgium
716789.TWO|YUANTA SECURITIES C/W 11/08/15(|TWO|Taiwan
A0DDXX.F|5.75 SANTAND JUNIOR|FRA|Germany
57AE28.KS|KISAE28KOSPI200- P|KSC|Korea
ELU6B-200NDS.ST|ELUXB/NORD WTS 16|STO|Sweden
J785G.AS|BINCKBANK N./ING WT|AMS|Netherlands
G133Z.PA|DAX/COBA 16 CT|PAR|France
036373.TW|SINOPAC SECURITIES C/W 15/02/16|TAI|Taiwan
SHBO_1369.ST|||
58A047.KS|HDSA047WRBANK- C|KSC|Korea
3325C.PA|VK/CITI WT-15|PAR|France
Y304B.PA|CAC40/BNP WT 15|PAR|France
66813-OL.HK|SC#HSI  RC1604G|HKG|Hong Kong
12AQZ.AS|||
UI871C.MI|UCFTMIBP12000A21|MIL|Italy
032442.TW|MEGA SECURITIES CO C/W 20/11/15|TAI|Taiwan
Q455S.PA|UBISF/SG P-WT 15|PAR|France
G306Z.PA|APAM/COBA WTS 16|PAR|France
ING_SIF_IBSV24.ST|||
V179B.PA|INGEN/BNP WT OPEN|PAR|France
F93745.TI|EXDMDIVO/EXANE OPEN|TLO|Italy
06127P.TW|KGI SECURITIES(TW) P/W 09/12/15|TAI|Taiwan
29851051.VI|RHK/ERSTEGR OPT|VIE|Austria
71986P.TWO|FUBON SECURITIES P/W 05/11/15(S|TWO|Taiwan
8613T.PA|EADS/UCB P-WT OPEN|PAR|France
FY26B.AS|CL6F/BNP P-WT OPEN|AMS|Netherlands
UI396K.MI|UCAAPLP120A16|MIL|Italy
S16419.MI|SGEURJPYC160E16|MIL|Italy
CPAL01C1602A.BK|CW ON CPALL OF BLS # A|SET|Thailand
041166.TW|CHINATRUST SECS CO C/W 09/08/16|TAI|Taiwan
SPR-SEBNDA-6I-H.ST|BASKET/SHB 16|STO|Sweden
Q251G.AS|TESLA MOTORS/ING WT|AMS|Netherlands
GD74B.AS|USG/BNP WT OPEN|AMS|Netherlands
718142.TWO|JIH SUN SECURITIES C/W 06/10/15|TWO|Taiwan
G903Z.PA|CL/COBA CT|PAR|France
N624B.PA|CAC40/BNP WT 16|PAR|France
G395Z.PA|RCO/COBA WTS 16|PAR|France
57AH58.KS|KISAH58KOSPI200- P|KSC|Korea
574F37.KS|KIS4F37KOSPI200- C|KSC|Korea
7933C.PA|CAC40/CITI P-WT 16|PAR|France
55WWZ.BR|SP500/COBA P-WT 16|BRU|Belgium
N669B.PA|CAC40/BNP WT 16|PAR|France
D033Z.PA|UBI/COBA CT|PAR|France
DT8YVQ.MI|DBENI115%12,8E16|MIL|Italy
66LDZ.AS|||
I02242.TI|FCA/BANCA IMI17|TLO|Italy
Q123C.AS|DAX/CITI P-WT OPEN|AMS|Netherlands
083088.TW|FIRST SECURITIES INC (TAIWAN) C|TAI|Taiwan
45BN.L|RBSDTUG1/ROYAL 16 |LSE|UK
72BVZ.AS|DAX/COBA CT|AMS|Netherlands
X06756.TI|MEO/SECURASSET 17|TLO|Italy
5861S.PA|SOLVA/SG WT 16|PAR|France
088371.TW|MEGA SECURITIES CO. LTD. C/W 11|TAI|Taiwan
V011B.PA|CAC40/BNP P-WT 16|PAR|France
23530996.VI|QSC/ERSTEGR P-OPT|VIE|Austria
UI778J.MI|UCGLEP45A15|MIL|Italy
W067B.PA|IBM/BNP WT OPEN|PAR|France
Q331S.PA|OMNIU/SG WT 16|PAR|France
QBEIYB-A|QBE INSUR. CBA IW|ASX|Australia
TCSHR-21.TA|SHAHAR/TACHLIT GL|TLV|Israel
Q200C.AS|HALLI/CITI P-WT|AMS|Netherlands
2P17Z.PA|||
719199.TWO|YUANTA SECURITIES C/W 03/12/15(|TWO|Taiwan
NHYW16F28DNM.OL|NHY/DNB WTS 16|OSL|Norway
720111.TWO|JIH SUN SECURITIES C/W 27/01/16|TWO|Taiwan
25289-OL.HK|HSHSCEI@EC1603B|HKG|Hong Kong
033372.TW|JIH SUN SECURITIES C/W 08/12/15|TAI|Taiwan
6109S.PA|CDIOR/SG WT OPEN|PAR|France
D243Z.PA|YAHOO/COBA P-WT|PAR|France
24746789.VI|VIG/RCB P-OPT 16|VIE|Austria
27242080.AS|AEX/GOSA WT OPEN|AMS|Netherlands
Z134B.PA|CAC40/BNP WT 16|PAR|France
716044.TWO|Conversion ratio is 8000|TWO|Taiwan
GD28B.AS|ABN AMRO BAN/BNP WT|AMS|Netherlands
FB73B.AS|RDSA/BNP WT OPEN|AMS|Netherlands
ANZSSA-A|ANZ BANK UBS IW|ASX|Australia
QBESRW-A|QBE INSUR. RBSAU21IW|ASX|Australia
030262.TW|KGI SECURITIES(TW)|TAI|Taiwan
4B31Z.PA|||
7119C.PA|AXA/CITI P-WT 16|PAR|France
SCGKOP-A|SCENTRE MINI S|ASX|Australia
V345B.PA|BNP/BNP WT OPEN|PAR|France
7Q91Z.PA|FB/COBA WT 15|PAR|France
P926C.LS|CAC40/CITI WT 16|LIS|Portugal
18405-OL.HK|CS-HSI @EP1506C|HKG|Hong Kong
S329S.PA|MPROM/SG WT 16|PAR|France
28634210.VI|8 VER/RCB 17|VIE|Austria
QBEISZ-A.A|QBE INSUR. UBSSEP15I|ASX|Australia
4688H.AS|||
4197C3.KL|SIME-C3: CW SIME DARBY BERHAD (|KLS|Malaysia
88KIZ.BR|||
Z784G.AS|||
Q392S.PA|SCHND/SG WT 16|PAR|France
3073N.AS|XPT/RBS CT|AMS|Netherlands
20465964.VI|||
71532P.TWO|Conversion ratio is 50000|TWO|Taiwan
0050C.PA|VALOU/CITI WT 16|PAR|France
034343.TW|JIH SUN SECURITIES C/W 29/12/15|TAI|Taiwan
1959093.VI|ED-B-/RCB ZT|VIE|Austria
RIOXOA-A|RIO TINTO CTWJN16CW|ASX|Australia
GB94G.AS|CL6H/ING P-WT OPEN|AMS|Netherlands
715886.TWO|Conversion ratio is 1000|TWO|Taiwan
039939.TW|CAPITAL SECURITIES C/W 03/05/16|TAI|Taiwan
F572C.LS|DAX/CITI WT 15|LIS|Portugal
081093.TW|YUANTA SECURITIES CO.LTD C/W 02|TAI|Taiwan
75A039.KS|NOMURAA039KOSPI200- P|KSC|Korea
086867.TW|WATERLAND SECURITIES CO LTD C/W|TAI|Taiwan
P293C.LS|GOOG/CITI WT 16|LIS|Portugal
4595H.AS|||
08434P.TW|KGI SECURITIES(TW) P/W 20/07/16|TAI|Taiwan
HAMLET-TO-1.ST|HAMLET WTS 16 TO 1|STO|Sweden
720708.TWO|SINOPAC SECURITIES C/W 15/03/16|TWO|Taiwan
ABGSC.AS|XAU/RBS CT|AMS|Netherlands
Z545B.PA|SILVE/BNP WT OPEN|PAR|France
FXUMOP-A|CWAR A/U MINI S|ASX|Australia
H265Z.PA|TSLA/COBA P-WTS 16|PAR|France
XJOKOD-A|MINI L|ASX|Australia
71737P.TWO|Conversion ratio is 40000|TWO|Taiwan
083351.TW|HUA NAN SECURITIES CO LTD C/W 2|TAI|Taiwan
J671S.PA|EADS/SG P-WT 15|PAR|France
4979H.AS|AEX/GOSA CT|AMS|Netherlands
20765-OL.HK|MB-GWMC@EC1610A|HKG|Hong Kong
Y531B.PA|ZODC/BNP P-WT 16|PAR|France
XJOWOG-A|CTW MAR16|ASX|Australia
714667.TWO|Conversion ratio is 5000|TWO|Taiwan
X78399.TI|BNP/SECURASSET 16|TLO|Italy
2421T.PA|CAC40/UCB WT OPEN|PAR|France
QANSOE-A|QANTAS CTWJN16IW|ASX|Australia
084139.TW|FUBON SECURITIES C/W 04/05/15(D|TAI|Taiwan
0285C.PA|VINCI/CITI P-WT|PAR|France
584842.KS|HDS4842HOTELSHI- C|KSC|Korea
X03029.TI|BSKT/BNPP ARBITR 16|TLO|Italy
P749C.LS|ALPHAB/CITI P-WT 15|LIS|Portugal
1I23Z.PA|VIE/COBA 16 CT|PAR|France
040226.TW|YUANTA SECURITIES C/W 09/05/16(|TAI|Taiwan
UI309L.MI|UCMONC16A16|MIL|Italy
21WXZ.AS|NDX/COBA CT|AMS|Netherlands
27680260.VI|WIE/ERSTEGR 16 ZT|VIE|Austria
719546.TWO|YUANTA SECURITIES C/W 29/12/15(|TWO|Taiwan
69WXZ.BR|AEX/COBA CT|BRU|Belgium
P376B.PA|VIVEN/BNP WT 16|PAR|France
LB0SAL.F|LBBW 18|FRA|Germany
5408C.PA|EADS/CITI WT 16|PAR|France
6351C.PA|FB/CITI P-WT 16|PAR|France
089695.TW|YUANTA SECURITIES|TAI|Taiwan
28WVZ.BR|DAX/COBA CT|BRU|Belgium
SHBO_971AX.ST|||
TB85XC.DU|ESX/TUBD OPT 16|DUS|Germany
GC36B.AS|AHOLD/BNP WT OPEN|AMS|Netherlands
16169-OL.HK|MB-ANTO@EC1503A|HKG|Hong Kong
ES97B.AS|ALTICE A/BNP P-WT|AMS|Netherlands
28032816.VI|RAW/RCB ZT|VIE|Austria
718491.TWO|CATHAY SEC CORP C/W 20/10/15(WE|TWO|Taiwan
54A392.KS|SYSA392KOSPI200- C|KSC|Korea
H280Z.PA|PX1/COBA 16 CT|PAR|France
76BMZ.AS|GOLD/COBA CT|AMS|Netherlands
XJOKOZ-A.A|MINI S|ASX|Australia
041205.TW|YUANTA SECURITIES C/W 13/06/16(|TAI|Taiwan
036113.TW|MEGA SECURITIES CO C/W 04/03/16|TAI|Taiwan
033334.TW|CAPITAL SECURITIES C/W 07/12/15|TAI|Taiwan
083179.TW|FUBON SECURITIES C/W 16/04/15(A|TAI|Taiwan
5273S.PA|CAC40/SG WT 16|PAR|France
68439-OL.HK|JP#HSI  RP1510W|HKG|Hong Kong
T468S.PA|||
080506.TW|YUANTA SECURITIES CO.LTD C/W 13|TAI|Taiwan
041611.TW|CATHAY SEC CORP C/W 22/06/16(PH|TAI|Taiwan
1776Z.PA|||
085695.TW|YUANTA SECURITIES CO.LTD C/W 11|TAI|Taiwan
D246S.PA|DAX/SG P-WT 15|PAR|France
1S60Z.PA|NASDA/COBA P-WT|PAR|France
8929S.PA|PUBLI/SG WT OPEN|PAR|France
Y177Z.LS|PSI20/COBA WT 15|LIS|Portugal
ETN043.DE|F3X SPX/COBA ZT|GER|Germany
5834S.PA|BMW/SG P-WT 16|PAR|France
89VWZ.AS|RAND/COBA 15 CT|AMS|Netherlands
7883C.PA|EBAY/CITI P-WT OPEN|PAR|France
X960B.PA|CAC40/BNP P-WT 18|PAR|France
S14434.MI|SGFCA8A17|MIL|Italy
Y959B.PA|FTCOM/BNP P-WT 16|PAR|France
I641C.AS|TOMTO/CITI WT OPEN|AMS|Netherlands
04122P.TW|FIRST SECURITIES INC (TAIWAN) P|TAI|Taiwan
XJOLOW-A.A|GSLMINIS|ASX|Australia
MINISHORT-HM--H2.ST|HMB/SHB P-WT|STO|Sweden
E782Z.PA|VOW3/COBA 16 CT|PAR|France
03384P.TW|KGI SECURITIES P/W 29/06/15(YUA|TAI|Taiwan
RBKAB.PA|BNPIOSEE/RABO 17|PAR|France
T598S.PA|||
9119C.PA|LAGAR/CITI P-WT 16|PAR|France
Z876Z.LS|DAX/COBA WT 15|LIS|Portugal
040825.TW|JIH SUN SECURITIES C/W 26/05/16|TAI|Taiwan
GE3L.MI|ETFS 3X/ETFS EQUITY|MIL|Italy
AG00B.AS|USG PEOPLE/BNP WT|AMS|Netherlands
AMPJOJ-A|AMP IMINI|ASX|Australia
8145T.PA|PEUGO/UCB WT 16|PAR|France
63262-OL.HK|SC#GEG  RP1503A|HKG|Hong Kong
OV4A4X.TI|BASKET/UCB 18 CT|TLO|Italy
H966B.PA|SANOF/BNP P-WT OPEN|PAR|France
WBCSRX-A|WESTPAC RBSAU21IW|ASX|Australia
041881.TW|JIH SUN SECURITIES C/W 30/08/16|TAI|Taiwan
OZDMH.IS|XU030/DB WT16|IST|Turkey
64666-OL.HK|UB#C MOBRC1510E|HKG|Hong Kong
19534-OL.HK|JP-CMOB@EC1506C|HKG|Hong Kong
035749.TW|JIH SUN SECURITIES C/W 28/01/16|TAI|Taiwan
031007.TW|YUANTA SECURITIES|TAI|Taiwan
28045597.VI|SIE/RCB 17 ZT|VIE|Austria
3673Z.PA|ML/COBA WTS 15|PAR|France
61601-OL.HK|CS#HKEX RC1603C|HKG|Hong Kong
V966Z.LS|ADIDAS/COBA WT 15|LIS|Portugal
71664P.TWO|Conversion ratio is 500|TWO|Taiwan
034058.TW|MASTERLINK SECS C/W 22/12/15(HI|TAI|Taiwan
J202C.AS|||
I02257.TI|SPGSCLP/BANCA  16|TLO|Italy
1Y40Z.PA|||
078472.TW|JIH SUN SECURITIES C/W 01/04/15|TAI|Taiwan
33WUZ.BR|SPX/COBA 16 CT|BRU|Belgium
J673S.PA|EADS/SG P-WT 15|PAR|France
035761.TW|SINOPAC SECURITIES C/W 28/01/16|TAI|Taiwan
X620G.AS|||
9396C.PA|RENAU/CITI P-WT 16|PAR|France
81LWZ.BR|BRN/COBA CT|BRU|Belgium
72LVZ.AS|ARCMI/COBA WT OPEN|AMS|Netherlands
N873C.AS|AEX/CITI WT OPEN|AMS|Netherlands
082019.TW|YUANTA SECURITIES CO.LTD C/W 25|TAI|Taiwan
11720224.VI|DBK/ERSTE GR ZT|VIE|Austria
9901T.PA|BNP/UCB P-WT 16|PAR|France
57AG16.KS|KISAG16SHI- C|KSC|Korea
TMB08C1506A.BK|CW ON TMB OF ASP # A|SET|Thailand
X376B.PA|||
0974S.PA|MCDON/SG WT OPEN|PAR|France
07883P.TW|YUANTA SECURITIES P/W 26/04/16(|TAI|Taiwan
X275B.PA|BNP/BNP P-WT 15|PAR|France
17740-OL.HK|JPFTA50@EP1608B|HKG|Hong Kong
X62703.TI|BANCA 17 VRN|TLO|Italy
X320B.PA|CASIN/BNP WT OPEN|PAR|France
H456B.PA|CAC40/BNP P-WT 16|PAR|France
V025B.PA|ALLIA/BNP WT OPEN|PAR|France
S16786.MI|SGTITP0,6A17|MIL|Italy
TTDEC.IS|TTKOM/DB WT16|IST|Turkey
030181.TW|YUANTA SECURITIES|TAI|Taiwan
3698Z.PA|RCF/COBA WTS 15|PAR|France
24BYZ.BR|TOMTO/COBA WT OPEN|BRU|Belgium
P342C.LS|||
51VXZ.AS|||
A077T.PA|STMIC/UCB P-WT 16|PAR|France
ZNGKRR-A|NYMEX NGF MINI S|ASX|Australia
035245.TW|MEGA SECURITIES CO C/W 15/01/16|TAI|Taiwan
OZDZF.IS|XU030/DB P-WT15|IST|Turkey
719107.TWO|YUANTA SECURITIES C/W 30/11/15(|TWO|Taiwan
27100636.VI|NOVN/RCB ZT|VIE|Austria
11LVZ.AS|GALAPAGOS N/COBA WT|AMS|Netherlands
Y852B.PA|SCHND/BNP WT 16|PAR|France
68059-OL.HK|UB#HSI  RC1602C|HKG|Hong Kong
57A325.KS|KISA325SS CORP- C|KSC|Korea
28M8Z.BR|DAX/COBA WT OPEN|BRU|Belgium
Y533B.PA|ZODC/BNP P-WT 16|PAR|France
58AH15.KS|HDSAH15KEPCO- C|KSC|Korea
082670.TW|JIH SUN SECURITIES C/W 07/04/15|TAI|Taiwan
G268Z.PA|PX1/COBA 16 CT|PAR|France
9813C.PA|GETSA/CITI P-WT 16|PAR|France
3459S.PA|KERING/SG P-WT 15|PAR|France
91KJZ.BR|||
5244S.PA|VALOU/SG WT 16|PAR|France
034930.TW|YUANTA SECURITIES C/W 08/01/16(|TAI|Taiwan
67273-OL.HK|EA#CCB  RC1605A|HKG|Hong Kong
UI963I.MI|UCHSTEUOG318,68E17|MIL|Italy
031176.TW|YUANTA SECURITIES C/W 26/11/15(|TAI|Taiwan
26534-OL.HK|GSTENCT@EP1612D|HKG|Hong Kong
FY28B.AS|AEGON/BNP P-WT OPEN|AMS|Netherlands
57A351.KS|KISA351WIA- C|KSC|Korea
030722.TW|KGI SECURITIES(TW)|TAI|Taiwan
4R27Z.PA|ZC/COBA CT|PAR|France
DL62G.AS|||
06646P.TW|FUBON SECURITIES P/W 30/03/16(Y|TAI|Taiwan
