Ticker|Name|Exchange|Country
B259.BR|1.75 BELGIUM 22|BRU|Belgium
271207.BE|0 FCE OAT 26 IPMT|BER|Germany
78UT.L|6.75 NIGERIA 21 |LSE|UK
A0VTF2.MU|7 GE CAP FDG 15EMTN|MUN|Germany
8869LA.KL|PRESS METAL BHD-RCSL A 11/19|KLS|Malaysia
10KMIL2015.BO|KMIL-10%-23-03-15-PVT|BSE|India
67JE.L|BANK OF AMERIC30VRN|LSE|UK
BRL279.HM|BREM LBK 15 S79 VAR|HAM|Germany
LBW3F7.SG|LB BADEN-W15R265VAR|STU|Germany
970PFC18.BO|PFC-9.7%-15-12-18-PVT|BSE|India
899143.PA|5.125 GDF 18|PAR|France
PEMEX00815.MX|3.18 PEM 15 00815 8|MEX|Mexico
73BG.L|PARAGON 35FRN REG-S|LSE|UK
A1HE7Z.DU|4.25 CWTH BK 18 CD|DUS|Germany
A1HS4E.DU|2.875 IBM 25 SENIOR|DUS|Germany
81GI.L|BKSCOTLAND VRN|LSE|UK
BP7TRX.SG|1.375 BNP 17 MTN|STU|Germany
TATA21DEC10.BO|TATA-ZC-20-12-2015-PVT|BSE|India
A1G91R.SG|1 KOMMUNAL 17 REG-S|STU|Germany
HSH30E.HM|1.75 HSH 16 S 1565|HAM|Germany
86BO.L|LEEDS 19 FRN-S S 7|LSE|UK
KTKHTP2DD.BO|KOTAK MAHINDRA MUTUAL FUND - K|BSE|India
HLB1J4.F|HELABA 24|FRA|Germany
G090312M1.AT|HELLEN REP 35 S 13|ATH|Greece
EIKB43.OL|EIKA BOLIG 20 FRN|OSL|Norway
A0T9WU.DU|4.375 ICO 19 EMTN|DUS|Germany
3216043.VI|4.875 OEBB 22|VIE|Austria
A1VG1V.SG|2.875 QUEB24 QO|STU|Germany
TRKO20.OL|TRONDHEIM 20 FRN|OSL|Norway
A1ZDS3.DU|1.125 CADES 19|DUS|Germany
A1ZSTU.BE|2.45 JOHN 21 SRN|BER|Germany
A1HSC7.SG|1.125 COUNC 18 EMTN|STU|Germany
KTKFMP68D.BO||BSE|India
773085.MI|4.5 IRISH TREAS 20|MIL|Italy
IPRU8378.BO|ICICI PRUDENTIAL FIXED MATURIT|BSE|India
276419.HA|5.5 KFW 18|HAN|Germany
NWB184.F|4.5 NRW 18 A 184|FRA|Germany
A1ZHL2.MU|1.125 TOR 17 SRMTNA|MUN|Germany
HSH4YD.HM|HSH 18 S2350|HAM|Germany
A1ZBJJ.SG|8.875 YPF 18 SRN-S|STU|Germany
A1TNK1.HM|1.25 WARBHYP 17 R39|HAM|Germany
RCL3MAY13B.BO|RCL3MAY13B|BSE|India
A1A18T.F|7 GE CAPITAL FUND15|FRA|Germany
TOY062.SW|2.875  TOYOTA 16|EBS|Austria
LANDKF01-PRO.OL|LANDKREDITT 15 FRN|OSL|Norway
16132.L|GRANITE MASTER54FRN|LSE|UK
A1ZSQR.SG|ARYZTA EURO VRN|STU|Germany
BLB21G.F|4.25 BAY LB 16|FRA|Germany
A0NXYY.F|4.9 SPAIN 40|FRA|Germany
A1ZVTR.F|0.5 FCE OAT 25|FRA|Germany
A1YC1E.MU|3.25 ALLIANZ OPEN|MUN|Germany
JSW101210N.BO|JSWENERGY-9.60%-30-9-19-PVT|BSE|India
A1ZNBE.DU|3.375 MB AUST17EMTN|DUS|Germany
SORB10.OL|SOR BOLIGKR 19 FRN|OSL|Norway
NRW1X3.DU|3.5 LD N-W 15 S 700|DUS|Germany
A1G8U5.MU|4.75 KOMMUNAL 17MTN|MUN|Germany
970LTIDFL24.BO|LTINFRADFL-9.7%-10-6-24-PVT|BSE|India
ICMMP58.BO|ICIC-MMP3-5-12-2022|BSE|India
62NR.L|MUNI FIN 16 FRN|LSE|UK
965STFC16C.BO|STFC-9.65%-14-11-16-PVT|BSE|India
A1HEWZ.HM|2.875 FRESENIUS 20|HAM|Germany
ENG06.SW|2.75 ENGADIN KW 16|EBS|Austria
DORI-B5.TA|DORI GR 15 S5 FRN|TLV|Israel
N10223.TI|4 NETHERLAND 37144A|TLO|Italy
131485.BE|6 US TR BDS 26|BER|Germany
A0DXAK.MU|AXA VRN|MUN|Germany
3053512.VI|4 RAIFF WOHNB 25 W|VIE|Austria
10831763.VI|HYPWOHNB 20 W|VIE|Austria
A1AHV6.SG|6.5 BNDES 19 NTS-S|STU|Germany
A1HFHT.F|EDF OPEN FRN|FRA|Germany
A0DY6J.MU|5.5 PEMEX  25EMTN|MUN|Germany
197012.BE|6.875 PRUDENTIAL 23|BER|Germany
A1HQQA.F|3.75 TOYOTA 16 EMTN|FRA|Germany
A1HFN6.SG|3.914 SIBUR 18REG-S|STU|Germany
A1AQDH.F|2.75 US TR NTS 16|FRA|Germany
IT0005122061.TI|BOT-14LG16|TLO|Italy
A1HJ2T.F|6.5 ELIOR 20 REG-S|FRA|Germany
A161LR.DU|0.43 SAACHEN 20 R6|DUS|Germany
A0DTYH.F|2.5 KT BASEL STADT|FRA|Germany
A1A1PF.SG|4.125 ICO 17 GMTN|STU|Germany
A1GMP8.DU|3.875 TENNET 18EMTN|DUS|Germany
TFOVIS12-2U.MX|4.3 HSBC41 12-2U 2|MEX|Mexico
A1ZZMP.F|4.75 SCHAE 23 SRN-S|FRA|Germany
AUD521.SW|4.625 COCA-COLA 21|EBS|Austria
35CF.L|7.875 OORED19NTS2 1|LSE|UK
A1Z0T6.MU|8.5 YPF 25 SRN-S|MUN|Germany
A0TRKW.SG|2.1 FCE OATI 23|STU|Germany
H1095D29RD.BO|HDFC MUTUAL FUND - HDFC FMP 10|BSE|India
IPRU8277.BO|ICICI PRUDENTIAL MULTIPLE YIEL|BSE|India
3313675.VI|4 HYPWOHNB 16 A8 W|VIE|Austria
A11QA3.DU|0.25 PFANDBK 17EMTN|DUS|Germany
A1GX8R.F|4.25 VALLOUREC 17|FRA|Germany
RU000A0JS298.ME|UK ZARECHNA 18 S01|MCX|India
A1ZLYH.BE|6.75 HOLDIKKS 21 -S|BER|Germany
A0JCC1.MU|1 VOLKSWAGEN 17 -S|MUN|Germany
A0JBUR.SG|HENKEL 04 VRN REG-S|STU|Germany
A1G1UB.SG|HELLEN REP 24 S 2|STU|Germany
A1TM8Z.MU|6.25 STERN IMM 18-S|MUN|Germany
NLB1KE.HA|NORDLB 22 S 1645|HAN|Germany
EU358.SW|6.375 LLOYDS 16EMTN|EBS|Austria
A1GV0S.F|6.75 QWEST 21 SRN|FRA|Germany
A1GTEG.BE|0.5 KOMMUNAL 16|BER|Germany
A1HNGP.MU|ADECCO INT 19 VRN|MUN|Germany
A1VG5D.MU|4.4 VERIZON 34 SRN|MUN|Germany
A1GRTV.SG|5.75 TIME WARNER 31|STU|Germany
A1G8WC.F|3.375 AP MOLL19EMTN|FRA|Germany
65CW.L|PARAGON 41 FRN|LSE|UK
IPRU8364.BO|ICICI PRUDENTIAL FIXED MATURIT|BSE|India
A0E7AV.F|3.75 CNA 25|FRA|Germany
A1ZY69.BE|3.25 LLOYDS 20 MTN|BER|Germany
A1ZU3D.MU|1.125 IBERDRO23EMTN|MUN|Germany
A1HHEE.DU|6.625 FIAT CH18GMTN|DUS|Germany
EU1515.SW|5 GREECE 11MZ19|EBS|Austria
HV2AKX.MU|2.125 UCB 24 S 1829|MUN|Germany
Y9SRTRANS.NS||NSI|India
CZ225X.F|COBA 17 S 147 VAR|FRA|Germany
A1X3L5.SG|3.75 OTTO 20 EMTN|STU|Germany
A1ML55.BE|1.5 KFW 16 |BER|Germany
A0D0PP.MU|4.375 PORTU TELE 17|MUN|Germany
BLB2S1.BE|BLB 21 |BER|Germany
HDFC09MAY12.BO|HDFC-9.50%-J002-9-5-22-PVT|BSE|India
136026.L|BCRE INV 22 VRN|LSE|UK
94LQ.L|YORKSHIRE 25 VRN|LSE|UK
B30716.TI|3.25 BELGIUM 16 OLO|TLO|Italy
A1GK3B.F|6.5 TOTAL 16 EMTN|FRA|Germany
LAD2.L|5.125 LADBROKES22-S|LSE|UK
A1X25N.SG|8.5 HEIDELB 17 W|STU|Germany
A1R0WS.DU|2 WL BK 17 R270EMTN|DUS|Germany
A1R070.SG|1.5 KFW 24 EMTN|STU|Germany
A0TWJE.F|4.95 PORT.23-144A-S|FRA|Germany
A1AYQ7.DU|3.875 DNB NO 20EMTN|DUS|Germany
LB0FB4.SG|LBBW 19 R 12841 VAR|STU|Germany
A1Z55Z.F|1.5 UK TSY 21|FRA|Germany
A0WL35.SG|WUESTB 18 R1033 VAR|STU|Germany
SOR36-PRO.OL|SPAREBANKEN 25 FRN|OSL|Norway
MLSR-B8.TA|MELISRON 22 S8 FRN|TLV|Israel
A1HSQZ.SG|7.75 JBS 20 SRN-S|STU|Germany
A1HKWD.SG|1.625 NOR18 JRNS7-S|STU|Germany
A1ZPB3.SG|2.125 CITIGRO26EMTN|STU|Germany
WLB41S.DU|WESTLB 15 FRN MTN|DUS|Germany
SOR02-PRO.OL|3.25 SPB SOR 20|OSL|Norway
4218.HK|HKGB IBOND 1606|HKG|Hong Kong
A1R07S.F|2.125 KFW 23|FRA|Germany
H1111N34DQ.BO|HDFC Mutual Fund|BSE|India
138188.F|3.625 L-HESSEN 17|FRA|Germany
A1TNB2.DU|1.625 WLB21S640EMTN|DUS|Germany
B29197.MI|5.5 BELGIUM 28 OLO|MIL|Italy
HNA103.OL|HAFSLUND 16 FRN|OSL|Norway
CRH111.SW|2.5 CRH 21|EBS|Austria
EB0CCZ.F|1.875 ERSTE GRP 19|FRA|Germany
HSH4XT.SG|0.5 HSH 18 S 2331-S|STU|Germany
JPM238.BE|4.25 JPMORG 20 SRN|BER|Germany
A1AHTJ.BE|7 BK OF AMERI16EMTN|BER|Germany
H1128D33DD.BO|HDFC Mutual Fund|BSE|India
488139.F|8.125 US TR BDS 19|FRA|Germany
E137.SW|1.5 EIDG 25|EBS|Austria
A0VUB5.DU|WESFARMERS 15 VRN|DUS|Germany
HSH3F8.BE|2 HSH 18 S 961|BER|Germany
A1ZL2N.SG|1.75 INTER19 MTN 55|STU|Germany
US047.SW|12.75 BRAZIL 20|EBS|Austria
NRW21C.DU|NRW 21 VAR|DUS|Germany
LUF-B13.TA|5.4 LEUMI FN 17 S13|TLV|Israel
I77623.TI|UNICREDIT 19DC17|TLO|Italy
SZK12.SW|0.75 SCHWYZER KB 20|EBS|Austria
ZAR222.SW|6 EIB 19 EMTN REG-S|EBS|Austria
ABR112.SW|3.125 ABN AMRO 21|EBS|Austria
476820.BE|0 WORLDBANK 15|BER|Germany
A1ANSY.HM|4.675 POLAND 19EMTN|HAM|Germany
A1ZALX.SG|ANZ NEW ZEALAN16FRN|STU|Germany
IT0005042129.TI|2 BPOPVIC 22FB17|TLO|Italy
OLH054.SW|2.125 PFDBK OE 16|EBS|Austria
A13SHJ.DU|0.5 KRED WIEDER 16|DUS|Germany
744054.MI|UBI 4AP16|MIL|Italy
A1ZCJ8.SG|7.5 ORO NG19-144A-S|STU|Germany
A1VEB3.F|GECC 19 A894 SRFRN|FRA|Germany
RFXXVI15DG.BO|RELIANCE MUTUAL FUND- RELIANCE|BSE|India
A0N1CB.SG|6.15 GECC31 A 793SR|STU|Germany
A1GPM5.MU|5 ICO 16 GMTN REG-S|MUN|Germany
A1GQAS.BE|3.875 RABO 16 GMTN|BER|Germany
33NZ.L|PROV QUEBEC 17 FRN|LSE|UK
A1R070.BE|1.5 KFW 24 EMTN|BER|Germany
RU000A0JT9G5.ME|YATEC 15|MCX|India
RU000A0JVAU9.ME|FOREIGN EC 20 S BO6|MCX|India
BSLFTPGVDD.BO|BIRLA SUN LIFE FIXED TERM PLAN|BSE|India
JSPL241209D.BO|JINDALSTEEL-9.8%-24-06-20-PVT|BSE|India
HV2AJM.MU|1.55 UCB 18 S 1785|MUN|Germany
A0T6DF.BE|6.75 NOKIA 19 EMTN|BER|Germany
A1G5RT.SG|2.75 ANGLO 19 EMTN|STU|Germany
H90J29RG1.BO|HDFC MUTUAL FUND - HDFC FMP 90|BSE|India
I95481.TI|1.75 BCDESIO 02ST15|TLO|Italy
EU784.SW|2.875 CFF 16|EBS|Austria
A1PGN9.HM|2.08 WARB HYP R 29 |HAM|Germany
BPAG91170629.MX|BPAG91 17 170629 FR|MEX|Mexico
0BAJAJ16II.BO|BFL-ZC-107II-25-10-16-PVT|BSE|India
B:IIFLFIN-N4.NS|INDIA INFOLINE FINANCE LIMITED|NSI|India
A1Z06L.F|2.95 ORACLE 25 SRN|FRA|Germany
10934148.VI|3.625 KIG 17|VIE|Austria
BCMGY.LS|3.75 CEMG 15|LIS|Portugal
I51254.TI|UNICREDIT 31LG15|TLO|Italy
T20.L|2 UK TSY 20|LSE|UK
860541.SG|6.5 ALC-LUC 28 DEBS|STU|Germany
A1R0YA.BE|6.5 RUDOL WOE 18 |BER|Germany
A1G29F.DU|4 HSBC 22 SRN|DUS|Germany
PSBCB12U.MX|CIBANCO 32 12U|MEX|Mexico
A1ZG67.SG|4.3 WAL-MART 44 SRN|STU|Germany
B13FB5.MI|BOT-13FB15|MIL|Italy
A0D2WL.F|4.375 BNG 15 REG-S|FRA|Germany
A0G1RB.F|3.875 DEPFA 16 EMTN|FRA|Germany
EU807.SW|3.25 PARIS 15|EBS|Austria
A1G73N.SG|CGP EMTN VRN|STU|Germany
BRL297.HM|BREM LBK 17 S97 VAR|HAM|Germany
17121.TWO|SINONAR CORP 0% CNV BDS 15/08/1|TWO|Taiwan
HSH3RM.HM|HICP/HSH 17 VAR|HAM|Germany
YES14AUG10.BO|YESBANK-9.65%-14-08-25-PVT|BSE|India
WGZ7G2.DU|WGZ 20 S 585 VAR|DUS|Germany
ZAR087.SW|0 RABOBANK 17 EMTN|EBS|Austria
D12MS95DDR.BO|DSP BLACK ROCK FMP  SERIES 95-|BSE|India
A1ZSQN.F|1.55 HARLEY17 MTN-S|FRA|Germany
47IW.L|3.575 HBME SU 16 |LSE|UK
E1GVVF.MI|3  EU 26 EMTN|MIL|Italy
BRL283.HM|2.5 BREM LBK 15 S83|HAM|Germany
A0TLHW.BE|5.125 PROCTER 17|BER|Germany
A0T61L.F|8.5 THKRUPP 16 EMTN|FRA|Germany
A1ZFJ0.MU|10 IBRD 18 EMTN|MUN|Germany
X19304.MI|3.75 MEDIOBAN15EMTN|MIL|Italy
EFILA8A401.BO|EFIL-NIFTY-A8A401-PVT|BSE|India
A1ZJDW.SG|1.875 PEARSON 21-S|STU|Germany
13014428.VI|3.75 WUERTH 18|VIE|Austria
A1ZJW8.MU|3.625 AMGEN 24 SRN|MUN|Germany
A1K0UG.SG|2.5  KFW 22 |STU|Germany
A1GZD3.F|9.25 BCO JRSN REG S|FRA|Germany
X23858.TI|1.5 VOLKSWAGEN 15|TLO|Italy
A1HHLF.DU|3.961 TELEFON21EMTN|DUS|Germany
A1G3J8.DU|3.5 RABOBANK 17GMTN|DUS|Germany
MHB333.MU|1.7 MHB 17 S 1538|MUN|Germany
17GZ.L|4.5 TOGETHER42REG-S|LSE|UK
A1HL9X.BE|2.375 COCA 20 EMTN|BER|Germany
NZD219.SW|5.375 RABO 19 GMTN|EBS|Austria
CZ30VU.F|COBA 15 |FRA|Germany
A0TR3F.HA|4.45 PORTUGAL 18|HAN|Germany
RU000A0JURT7.ME|7 INVECTOR 19 S 2|MCX|India
BA0AET.DU|2.375 AMERICA24EMTN|DUS|Germany
78JT.L|UKRPI/BARCLAYS20VRN|LSE|UK
A1A343.F|LAFARGE 18 VRN |FRA|Germany
A1HEXN.DU|2.125 NED WAT18EMTN|DUS|Germany
556659.SG|4.75 LDBK BADEN 15 |STU|Germany
F34704.TI|FCE OATI 21|TLO|Italy
A1G902.F|4.25 QUEEN 23 SRNTS|FRA|Germany
AVGL-B1.TA|AVGOL 14 S1 FRN|TLV|Israel
104083.SG|B-W 19 R 109 VAR|STU|Germany
85DN.L|GRANITE MTG 44 FRN|LSE|UK
DB0W9P.F|3.7 DB 24 SRN A|FRA|Germany
A0NUWL.DU|5.625 GE CAP 19EMTN|DUS|Germany
RCL06MAR14A.BO|RCL-INDEX-B220-8-7-17-PVT|BSE|India
A0T3SP.DU|6.625 RWE FIN 19|DUS|Germany
I30796.TI|3.6 CARISBO02GE19|TLO|Italy
A1GQN7.BE|7.5 WIND 23 SRN|BER|Germany
A161WQ.F|8.75 KIRK BEAUTY 23|FRA|Germany
BSLFTPGXDD.BO|BIRLA SUN LIFE FIXED TERM PLAN|BSE|India
TRY046.SW|6 GECC 17 EMTN|EBS|Austria
A14KAB.SG|RWE 75 VRN REG-S|STU|Germany
A1VC1R.SG|1.125 KOMM 16 EMTN|STU|Germany
A1YCR4.HM|3.125 K+S 18 REG-S|HAM|Germany
A0NXGC.F|4.75 BCP 17|FRA|Germany
114213.BE|0 BRD 30 C-STRIPS|BER|Germany
A1GSUH.SG|3.5 CDA 45 ZS68|STU|Germany
XS1165505980.TI|4.75 ABN 20 MTN-S|TLO|Italy
A1GLXB.SG|4.375 ANHEUS 21 SRN|STU|Germany
I75149.TI|BNL 31AG16|TLO|Italy
IPRU8265.BO|ICICI PRUDENTIAL MULTIPLE YIEL|BSE|India
US8GX2.TI|US TR BDS 17 D-2017|TLO|Italy
01OK.L|5.75 OEST AG 28|LSE|UK
A1RE7V.DU|6.875 MSDB 17 -S|DUS|Germany
A1HQXW.F|3.5 RUSSIAN19 REG-S|FRA|Germany
A1HF28.F|0.5 WORLD16 10917 1|FRA|Germany
HV1CJ8.MU|3.907 UCB 16 S1282|MUN|Germany
RU000A0JS5M2.ME|VIMPELCOM 22 S 2|MCX|India
A1KQ5C.HM|5 OBI 16 |HAM|Germany
EU2906.SW|2 PROCTER & GAM 21|EBS|Austria
FNR-DBB.V|49 NORTH RESOURCES INC 9 PCT DE|VAN|Canada
A1G8U5.DU|4.75 KOMMUNAL 17MTN|DUS|Germany
A1HNAV.F|2 KT ST GALLEN 38|FRA|Germany
LB0Z00.BE|1.125 LBBW 22|BER|Germany
A0L1A9.HM|HASPA 19 R 512 VAR|HAM|Germany
2222442.VI|RAIFF CENTRO 15 VAR|VIE|Austria
EB0ATH.F|ERSTE G 17 S 273 |FRA|Germany
A0PM5F.DU|4.625 KFW 23 EMTN|DUS|Germany
113741.F|0.25 FRG 15|FRA|Germany
A0TTDY.F|6.15 GS 18 NTS|FRA|Germany
A1AZR0.BE|LINDE FIN BV 15 FRN|BER|Germany
33GI.L|HBOS 16 FRN|LSE|UK
D12MS111DG.BO|DSP BLACK ROCK FMP  SERIES 111|BSE|India
107659.SG|4 L BRANDENB 16|STU|Germany
NLB69L.HA|NORDLB 21 S1726|HAN|Germany
IT0005072654.TI|1.2 B NUOVA 09GE18|TLO|Italy
A1ZVXA.BE|2.15 APPLE 22 SRN|BER|Germany
A1HC5D.MU|5.25 GLDM 17 MTN|MUN|Germany
SK0047.DU|2.375 SPK K-B 16|DUS|Germany
111945.F|0 FRG 16 T-B|FRA|Germany
1190JAL21.BO|JAL-11.90%-YY8-30-6-21-PVT|BSE|India
A1ZKXJ.BE|BCO BRASIL-S JRSFRN|BER|Germany
A1VBFM.SG|1.875 FCE 16 EMTN|STU|Germany
019813.SS|CHINA(PEOPLE'S REPUBLIC OF) 4.9|SHH|Australia
A1ZN20.SG|WIENERBERGER VAR -S|STU|Germany
A1G9K4.MU|2.125 TOTAL 23 EMTN|MUN|Germany
HSH29Y.BE|HSH 19 S 750 VAR|BER|Germany
BN718C.SG|3.125 BNP HL SFH 22|STU|Germany
RCL24OCT11A.BO|RELCAP-10.75%-24-10-21-A-PVT|BSE|India
A1ZNQT.HM|4.875 VOLKSWA19SR|HAM|Germany
A1MA9E.HM|7.25 GOLFINO  17|HAM|Germany
68OP.L|5.75 WESSEX WATER33|LSE|UK
MHB324.MU|2.07 MHB 16 S 1510 |MUN|Germany
MHB10S.SG|0.375 MHB 19 S 1667|STU|Germany
XS0584356942.TI|5.25 BK OF AM26EMTN|TLO|Italy
AUTAH.PA|1.65 OESTERR24-144A|PAR|France
A0TURR.SG|6.875 ANGLO 18 EMTN|STU|Germany
A1GS8W.SG|4 TOTAL CAP 16 EMTN|STU|Germany
JAEREN01-PRO.OL|JAEREN 19 FRN|OSL|Norway
WLB6R2.F|WESTLB 16 |FRA|Germany
A12TY6.SG|1.875 LANDW 20EMTN|STU|Germany
WLB6EY.F|WESTLB 22 VAR|FRA|Germany
A1DAMM.BE|2.25 KFW 17|BER|Germany
A0TTG7.BE|3.125 EKSPORTF 16|BER|Germany
JPM37M.DU|2.75 JPM CH 22REG-S|DUS|Germany
A1G10F.DU|4.5 BCO CAM 17|DUS|Germany
TVK-DB.TO|TERRAVEST CAPITAL INC 7.00 PCT |TOR|Canada
1055HLFL20.BO|HLFL-10.55%-29-6-20-PVT|BSE|India
A13SAN.HM|1 INFINEON TECHNO18|HAM|Germany
ZH134.SW|0.5 KT ZUERICH 19|EBS|Austria
A1AZKH.F|3.5 PROV QUEB20NTS |FRA|Germany
F85071.TI|CASINO GP 17 VRN|TLO|Italy
A1GLKR.SG|4.25 BELGIUM 21 OLO|STU|Germany
A1HJBG.SG|3.3 SPAIN 16|STU|Germany
MEX-TF-GUB-3M.MX|TASA FIJA GUBERN 3M|MEX|Mexico
A1HJ11.F|4.563 LUK 23 REGS|FRA|Germany
WLB6K0.BE|WESTLB 16 VAR|BER|Germany
B:SRTRANSFIN-NJ.N|SHRIRAMTRANSNPP260600-DEP|NSI|India
WLB6EJ.DU|4.125 WESTLB 16 MTN|DUS|Germany
A1ZL26.DU|4.75 FIAT CHR22GMTN|DUS|Germany
47AX.L|LLOYDS BANK 24 FRN|LSE|UK
BA0ADS.F|BK OF AMERICA DEP-U|FRA|Germany
777949.MI|BOT-14GN16|MIL|Italy
88377LTIF18.BO|LTIF-8.8377-4-10-18-PVT|BSE|India
IPRU1968.BO|ICICI PRUDENTIAL FMP SERIES 65|BSE|India
A1ZJDW.DU|1.875 PEARSON 21-S|DUS|Germany
H1108S34RQ.BO|HDFC Mutual Fund|BSE|India
12507373.AS|3.875 TENNET 18EMTN|AMS|Netherlands
A1ZUYB.SG|0.7 ING 20 REG-S|STU|Germany
BSLFTPGXRQ.BO|BIRLA SUN LIFE FIXED TERM PLAN|BSE|India
A1ANY4.HM|5.125 GAS 21 EMTN-S|HAM|Germany
A0NYWU.BE|4.875 OEBB 22|BER|Germany
GBP638.SW|5.5 RFF 21 EMTN|EBS|Austria
A1G33M.SG|8.5 BRAZIL 24 |STU|Germany
A1ZE3M.DU|4.75 FIAT CHR21GMTN|DUS|Germany
A0T3GQ.MU|5.65 DELL 18 NTS|MUN|Germany
RU000A0JVA10.ME|STLC 25 S BO4|MCX|India
A1ZCLZ.SG|4.375 INTER-AM 44|STU|Germany
995CMDC22.BO|CMDC-9.95%-19-8-22-PVT|BSE|India
BOSL25-PRO.OL|BANK 1 OSLO 16 FRN|OSL|Norway
JPM4CH.SG|3.875 JPM 24 SN|STU|Germany
HVB1D0.BE|UCB 18|BER|Germany
A1HB2A.MU|3.625 CHILE 42 SRN|MUN|Germany
A13SAD.HA|7.5 NEUEZWL 21-S|HAN|Germany
WLB6RX.BE|WESTLB 16|BER|Germany
X42308.TI|4.875 ICO 17 GMTN|TLO|Italy
LB2H.L|11.125 LBG 20 CV-S|LSE|UK
I88065.TI|3.378 BNL 01LG15|TLO|Italy
NLB599.HA|5 NORDLB 16 S 1068|HAN|Germany
OL9S.SI|s NZ10100F 300901|SES|Singapore
A0TVVR.SG|6.4 JPMORGAN 38 SRN|STU|Germany
A1GNBN.F|ARCELOR 41 SRFRN|FRA|Germany
A1HE9B.BE|2.25 JOHN17NTS12-02|BER|Germany
KTKFMP93G.BO||BSE|India
A1HHED.SG|1 STADS 18 EMTN-S|STU|Germany
STSB14-PRO.OL|LILLESTROM SPB FRN|OSL|Norway
WGZ8NL.DU|1.15 WGZ 24 S676|DUS|Germany
A0BDDF.HM|ING GROEP PERP FRN|HAM|Germany
TIZ01-PRO.OL|9 TIZIR 17|OSL|Norway
A1Z4FG.SG|0.75 WESTPAC BKG 21|STU|Germany
NRW0EF.DU|NRW 19 R1186 VAR|DUS|Germany
A1X3EC.MU|10 KFW 19|MUN|Germany
US0QN1.TI|4.75 US TR BDS 41|TLO|Italy
16NI.L|RBS GRP 24 VRN|LSE|UK
61ZF.L|3.856 QIB 15|LSE|UK
92WV.L|0.375 BK OF MONTR20|LSE|UK
LB0B9R.SG|2.5 LBBW 16 R 10062|STU|Germany
JBF27JAN10E.BO|JBF-E-11.15%-27-10-2014-PVT|BSE|India
A1HB4C.SG|13.5 SOU AF 16 R159|STU|Germany
A12UH5.SG|1.2 KRSPARK LUD 24|STU|Germany
749952.MI|6 MITTEL 12LG19 -S|MIL|Italy
A0DX0V.SG|ALLIANZ FINANCE VRN|STU|Germany
YESBK070208.BO|YESBK-10%-07-05-2017-PVT|BSE|India
A1TM8X.MU|1.875 O2 TELEFON 18|MUN|Germany
MXN012.SW|8.5 LANDW 16 EMTN|EBS|Austria
USG5J9.TI|4.65 GECC21SRN A849|TLO|Italy
EB0D6Y.SG|ERSTE GR 19 S1263|STU|Germany
WBP0AK.SG|WUEST BK 18R1076VAR|STU|Germany
A1HTRM.MU|1.75 OMV 19 EMTN|MUN|Germany
019033.SS|CHINA(PEOPLE'S REPUBLIC OF) 2.9|SHH|Australia
HSH4ZS.HM|HSH 20 S 2397|HAM|Germany
A12UFK.F|1.3 IKB 19|FRA|Germany
A1K0RS.BE|2.25 DEU PFA 16 MTN|BER|Germany
0JSWIPL17.BO|JSWINV-ZC-9-10-17-PVT|BSE|India
A1HQLL.SG|SG VRN JUNIOR REG-S|STU|Germany
A1GM10.BE|4 TOYO 17EMTN REG-S|BER|Germany
KMPL2202.BO|KMPL2202|BSE|India
PMZ30.TI|3.5 BTP-1MZ30|TLO|Italy
A1X25H.BE|2.5 BERLIN 27 A419|BER|Germany
B:ECLFINANCE-N4.NS|ECL NCD Opt VI|NSI|India
015271.VI|IMMO BK 19 VAR W|VIE|Austria
1125PCL2017.BO|PCL-11.25%-A-24-04-2017-PVT|BSE|India
LB0Z09.SG|0.4 LBBW 18|STU|Germany
A1HTLD.F|RABOBANK 16 FRN SR|FRA|Germany
A1AQ6Q.F|8.125 FORD 20 NTS|FRA|Germany
82XW.L|1.75 EUROFIMA EUR20|LSE|UK
A1ZSFA.BE|1 OEBB INFR 24|BER|Germany
SDFSB9GR.BO|SBI Mutual Fund|BSE|India
SPBKR39-PRO.OL|SB1BOLIG 16 FRN|OSL|Norway
MSRDSR22A.BO|MSRD-SR22-OP1-0%-26-3-2019-PVT|BSE|India
A1ZPZD.BE|4.5 GLEN AUS 19 MTN|BER|Germany
A1ZSFB.MU|0.6 OMV 18 EMTN|MUN|Germany
A1ZA6M.HM|8.75 CMA CGM 18-S|HAM|Germany
A1ZRL5.SG|0.75 QUEBEC 24 EMTN|STU|Germany
A1GQH7.MU|2.875 BRIT COLUM 16|MUN|Germany
KLL14.SW|1.25 KW LINTH-LI 24|EBS|Austria
80CG.L|BANK OF AMERIC30VRN|LSE|UK
IDFCYRSIID.BO|IDFC YEARLY SERIES INTERVAL FU|BSE|India
A0G09J.SG|J.P MORGAN 21 VRN|STU|Germany
84VF.L|5.375 YORK 23 REG-S|LSE|UK
BEZQ-B9.TA|3.65 BEZEQ 25 S 9|TLV|Israel
A1GKX2.F|2.625 DNB NOR 16 |FRA|Germany
AUD425.SW|5.25 GLDM 17 MTN|EBS|Austria
A11QFR.BE|5.375 LANDW 24MTN|BER|Germany
EB0AS2.SG|3 ERSTEGR 22 S269|STU|Germany
B:IRFC-NF.NS|Tax Free 7.07% Sr. 102|NSI|India
93SF.L|PERMANENT 42 VRN|LSE|UK
EB0CBQ.F|ERSTE GR 18|FRA|Germany
LU11.SW|2.375 KT LUZERN 27|EBS|Austria
